transaction_id,customer_id,transaction_amount,transaction_date,payment_method,product_category,quantity,customer_age,customer_location,device_used,ip_address,shipping_address,billing_address,is_fraudulent,account_age_days,transaction_hour,tx_date
TX-20260108092137-000008-0046,CUST-000008,3079.32,2025-08-30 19:45:52,wallet,Grocery,2,24,"Singapore, SG",mobile,133.118.215.14,"Singapore, SG","Singapore, SG",0,272,19,2025-08-30 19:45:52
TX-20260108092137-000008-0047,CUST-000008,2183.11,2025-09-01 17:33:49,cod,Home,2,25,"Singapore, SG",mobile,133.118.215.36,"Singapore, SG","Singapore, SG",0,274,17,2025-09-01 17:33:49
TX-20260108092137-000008-0048,CUST-000008,212.04,2025-09-03 13:24:29,wallet,Digital,1,22,"Singapore, SG",mobile,133.118.215.186,"Singapore, SG","Singapore, SG",0,276,13,2025-09-03 13:24:29
TX-20260108092137-000008-0049,CUST-000008,10169.25,2025-09-04 15:24:16,debit_card,Digital,3,24,"Singapore, SG",mobile,133.118.215.244,"Singapore, SG","Singapore, SG",1,277,15,2025-09-04 15:24:16
TX-20260108092137-000008-0050,CUST-000008,1162.73,2025-09-05 22:57:21,credit_card,Grocery,4,23,"Singapore, SG",mobile,133.118.215.212,"Singapore, SG","Singapore, SG",0,278,22,2025-09-05 22:57:21
TX-20260108092137-000008-0051,CUST-000008,4830.47,2025-09-06 00:06:46,cod,Home,4,24,"Singapore, SG",mobile,133.118.215.58,"New York, US","Singapore, SG",1,279,0,2025-09-06 00:06:46
TX-20260108092137-000008-0052,CUST-000008,3264.55,2025-09-06 23:23:18,bank_transfer,Luxury,1,24,"Singapore, SG",mobile,133.118.215.139,"Singapore, SG","Singapore, SG",0,279,23,2025-09-06 23:23:18
TX-20260108092137-000008-0053,CUST-000008,3397.82,2025-09-07 00:04:51,cod,Grocery,2,22,"Singapore, SG",desktop,133.118.215.152,"Singapore, SG","Singapore, SG",1,280,0,2025-09-07 00:04:51
TX-20260108092137-000008-0054,CUST-000008,4714.92,2025-09-07 06:28:50,cod,Home,1,23,"Singapore, SG",tablet,133.118.215.142,"London, GB","Singapore, SG",0,280,6,2025-09-07 06:28:50
TX-20260108092137-000008-0055,CUST-000008,3630.96,2025-09-07 11:14:07,wallet,Luxury,3,24,"Singapore, SG",mobile,133.118.215.146,"Singapore, SG","Singapore, SG",0,280,11,2025-09-07 11:14:07
TX-20260108092137-000008-0056,CUST-000008,1818.85,2025-09-07 23:04:41,bank_transfer,Home,1,24,"Singapore, SG",mobile,133.118.215.4,"Singapore, SG","Singapore, SG",0,280,23,2025-09-07 23:04:41
TX-20260108092137-000008-0057,CUST-000008,4316.25,2025-09-08 05:31:33,wallet,Electronics,3,23,"Singapore, SG",tablet,133.118.215.147,"Singapore, SG","Singapore, SG",0,281,5,2025-09-08 05:31:33
TX-20260108092137-000008-0058,CUST-000008,730.39,2025-09-08 17:40:38,wallet,Grocery,1,23,"Singapore, SG",mobile,133.118.215.208,"Singapore, SG","Singapore, SG",0,281,17,2025-09-08 17:40:38
TX-20260108092137-000008-0059,CUST-000008,17370.06,2025-09-09 11:03:05,wallet,Luxury,1,24,"Singapore, SG",mobile,133.118.215.217,"Singapore, SG","Singapore, SG",1,282,11,2025-09-09 11:03:05
TX-20260108092137-000008-0060,CUST-000008,3146.47,2025-09-09 15:31:38,bank_transfer,Electronics,1,25,"Singapore, SG",mobile,133.118.215.56,"Sao Paulo, BR","Singapore, SG",1,282,15,2025-09-09 15:31:38
TX-20260108092137-000008-0061,CUST-000008,1573.31,2025-09-09 17:14:21,credit_card,Grocery,2,23,"Singapore, SG",tablet,133.118.215.17,"Singapore, SG","Singapore, SG",0,282,17,2025-09-09 17:14:21
TX-20260108092137-000008-0062,CUST-000008,2636.69,2025-09-09 23:05:26,wallet,Grocery,2,23,"Singapore, SG",mobile,133.118.215.45,"Singapore, SG","Singapore, SG",1,282,23,2025-09-09 23:05:26
TX-20260108092137-000008-0063,CUST-000008,4076.71,2025-09-10 05:23:04,credit_card,Fashion,3,24,"Singapore, SG",mobile,133.118.215.176,"Singapore, SG","Singapore, SG",0,283,5,2025-09-10 05:23:04
TX-20260108092137-000008-0064,CUST-000008,944.43,2025-09-10 09:13:52,wallet,Electronics,4,22,"Singapore, SG",mobile,133.118.215.244,"Singapore, SG","Singapore, SG",0,283,9,2025-09-10 09:13:52
TX-20260108092137-000008-0065,CUST-000008,4418.32,2025-09-11 01:33:02,wallet,Electronics,3,23,"Singapore, SG",mobile,133.118.215.154,"New York, US","Singapore, SG",1,284,1,2025-09-11 01:33:02
TX-20260108092137-000008-0066,CUST-000008,5034.44,2025-09-11 08:08:00,cod,Home,1,24,"Singapore, SG",mobile,133.118.215.53,"Singapore, SG","Singapore, SG",0,284,8,2025-09-11 08:08:00
TX-20260108092137-000008-0067,CUST-000008,5820.49,2025-09-11 19:53:57,bank_transfer,Electronics,5,24,"Singapore, SG",mobile,133.118.215.156,"Moscow, RU","Singapore, SG",1,284,19,2025-09-11 19:53:57
TX-20260108092137-000008-0068,CUST-000008,1470.6,2025-09-13 14:51:53,bank_transfer,Digital,5,24,"Singapore, SG",mobile,133.118.215.42,"Lagos, NG","Singapore, SG",1,286,14,2025-09-13 14:51:53
TX-20260108092137-000008-0069,CUST-000008,2538.16,2025-09-15 07:29:00,debit_card,Luxury,2,24,"Singapore, SG",mobile,133.118.215.207,"Singapore, SG","Singapore, SG",0,288,7,2025-09-15 07:29:00
TX-20260108092137-000008-0070,CUST-000008,739.52,2025-09-17 15:46:28,cod,Luxury,2,25,"Singapore, SG",mobile,133.118.215.150,"Singapore, SG","Singapore, SG",1,290,15,2025-09-17 15:46:28
TX-20260108092137-000008-0071,CUST-000008,5682.7,2025-09-18 09:07:36,bank_transfer,Digital,4,22,"Singapore, SG",mobile,133.118.215.240,"Singapore, SG","Singapore, SG",0,291,9,2025-09-18 09:07:36
TX-20260108092137-000008-0072,CUST-000008,1345.03,2025-09-19 00:08:05,cod,Digital,5,25,"Singapore, SG",mobile,133.118.215.188,"Singapore, SG","Singapore, SG",1,292,0,2025-09-19 00:08:05
TX-20260108092137-000008-0073,CUST-000008,3964.41,2025-09-19 09:37:45,credit_card,Luxury,3,22,"Singapore, SG",mobile,133.118.215.113,"Singapore, SG","Singapore, SG",0,292,9,2025-09-19 09:37:45
TX-20260108092137-000008-0074,CUST-000008,2741.51,2025-09-19 18:39:45,cod,Grocery,1,22,"Singapore, SG",desktop,133.118.215.197,"Singapore, SG","Singapore, SG",0,292,18,2025-09-19 18:39:45
TX-20260108092137-000008-0075,CUST-000008,2710.8,2025-09-19 20:42:20,wallet,Digital,4,23,"Singapore, SG",tablet,133.118.215.188,"Singapore, SG","Singapore, SG",0,292,20,2025-09-19 20:42:20
TX-20260108092137-000008-0076,CUST-000008,2076.17,2025-09-20 10:20:43,credit_card,Grocery,2,22,"Singapore, SG",mobile,133.118.215.93,"Singapore, SG","Singapore, SG",0,293,10,2025-09-20 10:20:43
TX-20260108092137-000008-0077,CUST-000008,3030.02,2025-09-23 10:49:25,bank_transfer,Home,1,22,"Singapore, SG",mobile,133.118.215.253,"Singapore, SG","Singapore, SG",0,296,10,2025-09-23 10:49:25
TX-20260108092137-000008-0078,CUST-000008,1785.21,2025-09-24 00:07:40,bank_transfer,Digital,3,24,"Singapore, SG",mobile,133.118.215.67,"Singapore, SG","Singapore, SG",0,297,0,2025-09-24 00:07:40
TX-20260108092137-000008-0079,CUST-000008,2663.09,2025-09-26 00:00:44,credit_card,Electronics,2,23,"Singapore, SG",mobile,133.118.215.38,"Singapore, SG","Singapore, SG",0,299,0,2025-09-26 00:00:44
TX-20260108092137-000008-0080,CUST-000008,1253.22,2025-09-26 22:18:50,debit_card,Fashion,1,24,"Singapore, SG",mobile,133.118.215.108,"Singapore, SG","Singapore, SG",0,299,22,2025-09-26 22:18:50
TX-20260108092137-000008-0081,CUST-000008,1860.71,2025-09-27 05:55:29,bank_transfer,Digital,3,24,"Singapore, SG",mobile,133.118.215.177,"New York, US","Singapore, SG",1,300,5,2025-09-27 05:55:29
TX-20260108092137-000008-0082,CUST-000008,11264.85,2025-09-28 12:00:14,cod,Luxury,1,24,"Singapore, SG",desktop,133.118.215.103,"Singapore, SG","Singapore, SG",0,301,12,2025-09-28 12:00:14
TX-20260108092137-000008-0083,CUST-000008,3264.62,2025-09-29 05:50:46,wallet,Electronics,1,23,"Singapore, SG",mobile,133.118.215.87,"Singapore, SG","Singapore, SG",0,302,5,2025-09-29 05:50:46
TX-20260108092137-000008-0084,CUST-000008,5181.97,2025-09-30 15:56:36,credit_card,Electronics,1,22,"Singapore, SG",desktop,133.118.215.190,"Toronto, CA","Singapore, SG",0,303,15,2025-09-30 15:56:36
TX-20260108092137-000008-0085,CUST-000008,2817.05,2025-10-01 20:09:20,bank_transfer,Digital,2,25,"Singapore, SG",mobile,133.118.215.197,"Singapore, SG","Singapore, SG",0,304,20,2025-10-01 20:09:20
TX-20260108092137-000008-0086,CUST-000008,2067.74,2025-10-02 00:43:55,cod,Electronics,5,23,"Singapore, SG",mobile,133.118.215.152,"Singapore, SG","Singapore, SG",0,305,0,2025-10-02 00:43:55
TX-20260108092137-000008-0087,CUST-000008,981.11,2025-10-02 15:41:53,bank_transfer,Grocery,2,23,"Singapore, SG",mobile,133.118.215.151,"Singapore, SG","Singapore, SG",0,305,15,2025-10-02 15:41:53
TX-20260108092137-000008-0088,CUST-000008,4417.75,2025-10-02 17:37:21,debit_card,Grocery,1,25,"Singapore, SG",mobile,133.118.215.133,"Singapore, SG","Singapore, SG",0,305,17,2025-10-02 17:37:21
TX-20260108092137-000008-0089,CUST-000008,3414.74,2025-10-03 01:17:14,bank_transfer,Grocery,2,25,"Singapore, SG",mobile,133.118.215.46,"Singapore, SG","Singapore, SG",0,306,1,2025-10-03 01:17:14
TX-20260108092137-000008-0090,CUST-000008,7898.54,2025-10-04 01:04:57,debit_card,Home,3,23,"Singapore, SG",mobile,133.118.215.158,"Singapore, SG","Singapore, SG",1,307,1,2025-10-04 01:04:57
TX-20260108092137-000008-0091,CUST-000008,840.17,2025-10-04 13:26:58,debit_card,Electronics,4,23,"Singapore, SG",mobile,133.118.215.58,"Singapore, SG","Singapore, SG",0,307,13,2025-10-04 13:26:58
TX-20260108092137-000008-0092,CUST-000008,3566.36,2025-10-04 21:30:08,wallet,Luxury,4,22,"Singapore, SG",mobile,133.118.215.37,"Singapore, SG","Singapore, SG",1,307,21,2025-10-04 21:30:08
TX-20260108092137-000008-0093,CUST-000008,4115.37,2025-10-05 04:04:04,cod,Fashion,1,24,"Singapore, SG",mobile,133.118.215.138,"Sao Paulo, BR","Singapore, SG",1,308,4,2025-10-05 04:04:04
TX-20260108092137-000008-0094,CUST-000008,15199.46,2025-10-05 15:03:02,credit_card,Grocery,1,23,"Singapore, SG",mobile,133.118.215.134,"Toronto, CA","Singapore, SG",1,308,15,2025-10-05 15:03:02
TX-20260108092137-000008-0095,CUST-000008,1823.44,2025-10-05 20:04:04,credit_card,Digital,1,26,"Singapore, SG",mobile,133.118.215.111,"Singapore, SG","Singapore, SG",0,308,20,2025-10-05 20:04:04
TX-20260108092137-000008-0096,CUST-000008,15751.08,2025-10-06 19:24:33,debit_card,Grocery,5,23,"Singapore, SG",mobile,133.118.215.187,"Paris, FR","Singapore, SG",1,309,19,2025-10-06 19:24:33
TX-20260108092137-000008-0097,CUST-000008,1545.88,2025-10-09 03:07:55,wallet,Grocery,1,23,"Singapore, SG",mobile,133.118.215.173,"Singapore, SG","Singapore, SG",0,312,3,2025-10-09 03:07:55
TX-20260108092137-000008-0098,CUST-000008,3049.29,2025-10-09 08:34:56,wallet,Electronics,4,24,"Singapore, SG",mobile,133.118.215.49,"Singapore, SG","Singapore, SG",0,312,8,2025-10-09 08:34:56
TX-20260108092137-000008-0099,CUST-000008,3410.63,2025-10-10 13:08:05,credit_card,Digital,2,23,"Singapore, SG",mobile,133.118.215.151,"Singapore, SG","Singapore, SG",0,313,13,2025-10-10 13:08:05
TX-20260108092137-000008-0100,CUST-000008,636.87,2025-10-10 13:44:20,debit_card,Grocery,2,25,"Singapore, SG",mobile,133.118.215.48,"Singapore, SG","Singapore, SG",0,313,13,2025-10-10 13:44:20
TX-20260108092137-000008-0101,CUST-000008,3324.31,2025-10-10 20:50:25,debit_card,Digital,3,21,"Singapore, SG",tablet,133.118.215.112,"New York, US","Singapore, SG",1,313,20,2025-10-10 20:50:25
TX-20260108092137-000008-0102,CUST-000008,1416.49,2025-10-11 13:11:47,debit_card,Digital,1,22,"Singapore, SG",mobile,133.118.215.68,"Singapore, SG","Singapore, SG",0,314,13,2025-10-11 13:11:47
TX-20260108092137-000008-0103,CUST-000008,2979.94,2025-10-11 14:17:32,debit_card,Digital,6,23,"Singapore, SG",mobile,133.118.215.245,"Singapore, SG","Singapore, SG",0,314,14,2025-10-11 14:17:32
TX-20260108092137-000008-0104,CUST-000008,1663.63,2025-10-11 22:48:12,debit_card,Grocery,1,24,"Singapore, SG",mobile,133.118.215.162,"Singapore, SG","Singapore, SG",0,314,22,2025-10-11 22:48:12
TX-20260108092137-000008-0105,CUST-000008,4909.51,2025-10-12 21:10:04,bank_transfer,Grocery,1,24,"Singapore, SG",mobile,133.118.215.226,"Singapore, SG","Singapore, SG",0,315,21,2025-10-12 21:10:04
TX-20260108092137-000008-0106,CUST-000008,3437.53,2025-10-15 12:46:03,bank_transfer,Home,2,23,"Singapore, SG",mobile,133.118.215.30,"Singapore, SG","Singapore, SG",0,318,12,2025-10-15 12:46:03
TX-20260108092137-000008-0107,CUST-000008,3744.44,2025-10-15 19:57:08,credit_card,Grocery,3,23,"Singapore, SG",mobile,133.118.215.199,"Singapore, SG","Singapore, SG",0,318,19,2025-10-15 19:57:08
TX-20260108092137-000008-0108,CUST-000008,1840.42,2025-10-17 21:10:05,bank_transfer,Luxury,5,24,"Singapore, SG",mobile,133.118.215.75,"Singapore, SG","Singapore, SG",0,320,21,2025-10-17 21:10:05
TX-20260108092137-000008-0109,CUST-000008,1323.51,2025-10-18 11:27:27,bank_transfer,Electronics,1,23,"Singapore, SG",mobile,133.118.215.173,"Singapore, SG","Singapore, SG",0,321,11,2025-10-18 11:27:27
TX-20260108092137-000008-0110,CUST-000008,4805.93,2025-10-18 19:56:54,bank_transfer,Home,1,23,"Singapore, SG",mobile,133.118.215.87,"Karachi, PK","Singapore, SG",1,321,19,2025-10-18 19:56:54
TX-20260108092137-000008-0111,CUST-000008,14626.46,2025-10-20 11:03:23,bank_transfer,Home,1,23,"Singapore, SG",mobile,133.118.215.243,"London, GB","Singapore, SG",0,323,11,2025-10-20 11:03:23
TX-20260108092137-000008-0112,CUST-000008,4115.03,2025-10-21 23:44:15,debit_card,Luxury,4,23,"Singapore, SG",mobile,133.118.215.24,"Sao Paulo, BR","Singapore, SG",1,324,23,2025-10-21 23:44:15
TX-20260108092137-000008-0113,CUST-000008,2875.43,2025-10-22 14:13:26,wallet,Luxury,2,23,"Singapore, SG",mobile,133.118.215.54,"Singapore, SG","Singapore, SG",0,325,14,2025-10-22 14:13:26
TX-20260108092137-000008-0114,CUST-000008,2399.91,2025-10-23 06:00:01,debit_card,Luxury,4,23,"Singapore, SG",mobile,133.118.215.75,"Singapore, SG","Singapore, SG",0,326,6,2025-10-23 06:00:01
TX-20260108092137-000008-0115,CUST-000008,2115.42,2025-10-26 11:49:09,wallet,Home,1,24,"Singapore, SG",mobile,133.118.215.241,"Singapore, SG","Singapore, SG",1,329,11,2025-10-26 11:49:09
TX-20260108092137-000008-0116,CUST-000008,4133.19,2025-10-26 23:45:18,cod,Electronics,1,26,"Singapore, SG",mobile,133.118.215.11,"Singapore, SG","Singapore, SG",1,329,23,2025-10-26 23:45:18
TX-20260108092137-000008-0117,CUST-000008,50.0,2025-10-28 15:08:57,debit_card,Digital,1,23,"Singapore, SG",mobile,133.118.215.192,"Singapore, SG","Singapore, SG",0,331,15,2025-10-28 15:08:57
TX-20260108092137-000008-0118,CUST-000008,1296.62,2025-10-29 09:07:28,bank_transfer,Fashion,2,24,"Singapore, SG",desktop,133.118.215.6,"Sao Paulo, BR","Singapore, SG",1,332,9,2025-10-29 09:07:28
TX-20260108092137-000008-0119,CUST-000008,1604.93,2025-10-29 12:42:17,cod,Fashion,1,23,"Singapore, SG",mobile,133.118.215.101,"Singapore, SG","Singapore, SG",0,332,12,2025-10-29 12:42:17
TX-20260108092137-000008-0120,CUST-000008,4327.31,2025-10-29 21:16:48,wallet,Grocery,4,25,"Singapore, SG",mobile,133.118.215.78,"Singapore, SG","Singapore, SG",0,332,21,2025-10-29 21:16:48
TX-20260108092137-000008-0121,CUST-000008,3952.06,2025-10-30 11:59:58,wallet,Digital,2,24,"Singapore, SG",mobile,133.118.215.110,"Singapore, SG","Singapore, SG",1,333,11,2025-10-30 11:59:58
TX-20260108092137-000008-0122,CUST-000008,3640.24,2025-10-30 19:46:06,cod,Grocery,1,24,"Singapore, SG",mobile,133.118.215.98,"Paris, FR","Singapore, SG",1,333,19,2025-10-30 19:46:06
TX-20260108092137-000008-0123,CUST-000008,2689.95,2025-10-31 00:50:16,bank_transfer,Grocery,2,24,"Singapore, SG",tablet,133.118.215.58,"Singapore, SG","Singapore, SG",0,334,0,2025-10-31 00:50:16
TX-20260108092137-000008-0124,CUST-000008,12771.42,2025-10-31 00:51:01,debit_card,Home,1,23,"Singapore, SG",mobile,133.118.215.165,"Singapore, SG","Singapore, SG",1,334,0,2025-10-31 00:51:01
TX-20260108092137-000008-0125,CUST-000008,9697.77,2025-11-02 06:27:18,credit_card,Electronics,1,24,"Singapore, SG",mobile,133.118.215.242,"Singapore, SG","Singapore, SG",1,336,6,2025-11-02 06:27:18
TX-20260108092137-000008-0126,CUST-000008,2546.95,2025-11-02 12:44:38,debit_card,Home,1,25,"Singapore, SG",mobile,133.118.215.186,"Singapore, SG","Singapore, SG",0,336,12,2025-11-02 12:44:38
TX-20260108092137-000008-0127,CUST-000008,3149.55,2025-11-02 16:29:53,credit_card,Home,2,25,"Singapore, SG",mobile,133.118.215.87,"Singapore, SG","Singapore, SG",0,336,16,2025-11-02 16:29:53
TX-20260108092137-000008-0128,CUST-000008,16932.24,2025-11-03 15:20:42,cod,Luxury,2,26,"Singapore, SG",mobile,133.118.215.177,"Singapore, SG","Singapore, SG",1,337,15,2025-11-03 15:20:42
TX-20260108092137-000008-0129,CUST-000008,1733.13,2025-11-04 09:37:39,bank_transfer,Luxury,1,24,"Singapore, SG",mobile,133.118.215.182,"Sao Paulo, BR","Singapore, SG",1,338,9,2025-11-04 09:37:39
TX-20260108092137-000008-0130,CUST-000008,1970.25,2025-11-05 03:54:49,credit_card,Electronics,4,23,"Singapore, SG",mobile,133.118.215.33,"Singapore, SG","Singapore, SG",0,339,3,2025-11-05 03:54:49
TX-20260108092137-000008-0131,CUST-000008,668.8,2025-11-05 22:24:07,credit_card,Fashion,2,24,"Singapore, SG",mobile,133.118.215.127,"Sao Paulo, BR","Singapore, SG",1,339,22,2025-11-05 22:24:07
TX-20260108092137-000008-0132,CUST-000008,2289.28,2025-11-08 21:50:19,bank_transfer,Fashion,1,24,"Singapore, SG",tablet,133.118.215.3,"Singapore, SG","Singapore, SG",0,342,21,2025-11-08 21:50:19
TX-20260108092137-000008-0133,CUST-000008,3896.74,2025-11-09 11:04:45,wallet,Digital,3,25,"Singapore, SG",tablet,133.118.215.83,"Singapore, SG","Singapore, SG",0,343,11,2025-11-09 11:04:45
TX-20260108092137-000008-0134,CUST-000008,1632.36,2025-11-10 13:33:20,debit_card,Fashion,2,24,"Singapore, SG",mobile,133.118.215.206,"Singapore, SG","Singapore, SG",0,344,13,2025-11-10 13:33:20
TX-20260108092137-000008-0135,CUST-000008,5342.2,2025-11-11 03:05:44,cod,Luxury,2,23,"Singapore, SG",mobile,133.118.215.240,"Singapore, SG","Singapore, SG",0,345,3,2025-11-11 03:05:44
TX-20260108092137-000008-0136,CUST-000008,903.31,2025-11-12 00:10:39,debit_card,Fashion,2,24,"Singapore, SG",mobile,133.118.215.3,"Singapore, SG","Singapore, SG",0,346,0,2025-11-12 00:10:39
TX-20260108092137-000008-0137,CUST-000008,2767.65,2025-11-13 16:50:34,bank_transfer,Electronics,1,23,"Singapore, SG",mobile,133.118.215.49,"Singapore, SG","Singapore, SG",0,347,16,2025-11-13 16:50:34
TX-20260108092137-000008-0138,CUST-000008,22365.26,2025-11-18 05:00:11,bank_transfer,Grocery,3,24,"Singapore, SG",mobile,133.118.215.153,"Singapore, SG","Singapore, SG",1,352,5,2025-11-18 05:00:11
TX-20260108092137-000008-0139,CUST-000008,3049.86,2025-11-18 23:57:24,cod,Fashion,2,24,"Singapore, SG",mobile,133.118.215.50,"Singapore, SG","Singapore, SG",0,352,23,2025-11-18 23:57:24
TX-20260108092137-000008-0140,CUST-000008,4735.84,2025-11-19 04:38:36,bank_transfer,Luxury,1,23,"Singapore, SG",desktop,133.118.215.104,"Singapore, SG","Singapore, SG",0,353,4,2025-11-19 04:38:36
TX-20260108092137-000008-0141,CUST-000008,473.06,2025-11-20 02:47:43,debit_card,Electronics,1,24,"Singapore, SG",mobile,133.118.215.56,"Singapore, SG","Singapore, SG",0,354,2,2025-11-20 02:47:43
TX-20260108092137-000008-0142,CUST-000008,1564.18,2025-11-21 18:02:24,credit_card,Fashion,1,25,"Singapore, SG",tablet,133.118.215.99,"Singapore, SG","Singapore, SG",0,355,18,2025-11-21 18:02:24
TX-20260108092137-000008-0143,CUST-000008,3246.99,2025-11-21 20:00:40,cod,Luxury,1,26,"Singapore, SG",mobile,133.118.215.224,"Singapore, SG","Singapore, SG",0,355,20,2025-11-21 20:00:40
TX-20260108092137-000008-0144,CUST-000008,3103.71,2025-11-22 05:19:52,debit_card,Fashion,2,25,"Singapore, SG",mobile,133.118.215.56,"Singapore, SG","Singapore, SG",1,356,5,2025-11-22 05:19:52
TX-20260108092137-000008-0145,CUST-000008,2696.39,2025-11-22 16:30:26,debit_card,Fashion,1,23,"Singapore, SG",mobile,133.118.215.36,"New York, US","Singapore, SG",0,356,16,2025-11-22 16:30:26
TX-20260108092137-000008-0146,CUST-000008,3556.09,2025-11-23 01:05:31,bank_transfer,Grocery,3,26,"Singapore, SG",mobile,133.118.215.62,"Singapore, SG","Singapore, SG",0,357,1,2025-11-23 01:05:31
TX-20260108092137-000008-0147,CUST-000008,1540.65,2025-11-23 02:47:08,bank_transfer,Digital,2,24,"Singapore, SG",mobile,133.118.215.134,"Singapore, SG","Singapore, SG",1,357,2,2025-11-23 02:47:08
TX-20260108092137-000008-0148,CUST-000008,13881.02,2025-11-24 18:53:44,cod,Fashion,3,25,"Singapore, SG",tablet,133.118.215.183,"Singapore, SG","Singapore, SG",1,358,18,2025-11-24 18:53:44
TX-20260108092137-000008-0149,CUST-000008,4032.39,2025-11-26 06:47:27,bank_transfer,Home,3,22,"Singapore, SG",mobile,133.118.215.31,"Singapore, SG","Singapore, SG",0,360,6,2025-11-26 06:47:27
TX-20260108092137-000008-0150,CUST-000008,2462.67,2025-11-28 08:56:58,wallet,Fashion,1,25,"Singapore, SG",mobile,133.118.215.120,"Singapore, SG","Singapore, SG",0,362,8,2025-11-28 08:56:58
TX-20260108092137-000008-0151,CUST-000008,3314.21,2025-11-28 11:44:20,bank_transfer,Fashion,4,25,"Singapore, SG",mobile,133.118.215.98,"Paris, FR","Singapore, SG",1,362,11,2025-11-28 11:44:20
TX-20260108092137-000008-0152,CUST-000008,3704.85,2025-12-02 08:16:29,credit_card,Fashion,2,24,"Singapore, SG",mobile,133.118.215.2,"Singapore, SG","Singapore, SG",0,366,8,2025-12-02 08:16:29
TX-20260108092137-000008-0153,CUST-000008,2520.13,2025-12-06 16:07:00,wallet,Grocery,1,26,"Singapore, SG",mobile,133.118.215.70,"Singapore, SG","Singapore, SG",1,370,16,2025-12-06 16:07:00
TX-20260108092137-000008-0154,CUST-000008,1859.92,2025-12-06 18:32:46,bank_transfer,Home,2,25,"Singapore, SG",mobile,133.118.215.65,"Singapore, SG","Singapore, SG",0,370,18,2025-12-06 18:32:46
TX-20260108092137-000008-0155,CUST-000008,7029.96,2025-12-08 03:48:59,cod,Electronics,3,24,"Singapore, SG",desktop,133.118.215.45,"Toronto, CA","Singapore, SG",1,372,3,2025-12-08 03:48:59
TX-20260108092137-000008-0156,CUST-000008,2767.78,2025-12-08 21:24:19,cod,Electronics,2,26,"Singapore, SG",mobile,133.118.215.229,"Singapore, SG","Singapore, SG",0,372,21,2025-12-08 21:24:19
TX-20260108092137-000008-0157,CUST-000008,3829.97,2025-12-09 01:33:22,debit_card,Fashion,3,23,"Singapore, SG",mobile,133.118.215.31,"Singapore, SG","Singapore, SG",1,373,1,2025-12-09 01:33:22
TX-20260108092137-000008-0158,CUST-000008,2778.14,2025-12-09 07:15:55,credit_card,Grocery,1,23,"Singapore, SG",mobile,133.118.215.252,"Singapore, SG","Singapore, SG",0,373,7,2025-12-09 07:15:55
TX-20260108092137-000008-0159,CUST-000008,2166.69,2025-12-11 22:16:28,credit_card,Grocery,2,25,"Singapore, SG",desktop,133.118.215.133,"Moscow, RU","Singapore, SG",1,375,22,2025-12-11 22:16:28
TX-20260108092137-000008-0160,CUST-000008,1177.42,2025-12-12 11:35:30,bank_transfer,Digital,4,26,"Singapore, SG",mobile,133.118.215.212,"Singapore, SG","Singapore, SG",0,376,11,2025-12-12 11:35:30
TX-20260108092137-000008-0161,CUST-000008,13408.79,2025-12-12 17:58:15,wallet,Electronics,6,24,"Singapore, SG",mobile,133.118.215.156,"Singapore, SG","Singapore, SG",1,376,17,2025-12-12 17:58:15
TX-20260108092137-000008-0162,CUST-000008,2421.19,2025-12-13 20:34:26,debit_card,Digital,4,24,"Singapore, SG",mobile,133.118.215.144,"Singapore, SG","Singapore, SG",0,377,20,2025-12-13 20:34:26
TX-20260108092137-000008-0163,CUST-000008,147.93,2025-12-13 21:26:11,cod,Digital,5,23,"Singapore, SG",mobile,133.118.215.47,"Lagos, NG","Singapore, SG",1,377,21,2025-12-13 21:26:11
TX-20260108092137-000008-0164,CUST-000008,4594.73,2025-12-14 10:31:10,cod,Digital,1,22,"Singapore, SG",mobile,133.118.215.56,"Singapore, SG","Singapore, SG",0,378,10,2025-12-14 10:31:10
TX-20260108092137-000008-0165,CUST-000008,3505.0,2025-12-15 07:16:05,debit_card,Grocery,2,23,"Singapore, SG",tablet,133.118.215.80,"Berlin, DE","Singapore, SG",1,379,7,2025-12-15 07:16:05
TX-20260108092137-000008-0166,CUST-000008,3196.84,2025-12-16 04:41:00,debit_card,Grocery,1,24,"Singapore, SG",mobile,133.118.215.58,"Singapore, SG","Singapore, SG",0,380,4,2025-12-16 04:41:00
TX-20260108092137-000008-0167,CUST-000008,2605.32,2025-12-16 19:08:02,debit_card,Fashion,2,23,"Singapore, SG",desktop,133.118.215.68,"Singapore, SG","Singapore, SG",0,380,19,2025-12-16 19:08:02
TX-20260108092137-000008-0168,CUST-000008,3874.64,2025-12-17 14:50:17,wallet,Grocery,3,23,"Singapore, SG",tablet,133.118.215.162,"Singapore, SG","Singapore, SG",0,381,14,2025-12-17 14:50:17
TX-20260108092137-000008-0169,CUST-000008,2658.77,2025-12-20 06:58:17,cod,Home,2,23,"Singapore, SG",mobile,133.118.215.180,"Singapore, SG","Singapore, SG",0,384,6,2025-12-20 06:58:17
TX-20260108092137-000008-0170,CUST-000008,2327.53,2025-12-21 22:01:59,wallet,Fashion,4,24,"Singapore, SG",mobile,133.118.215.24,"Hyderabad, IN","Singapore, SG",1,385,22,2025-12-21 22:01:59
TX-20260108092137-000008-0171,CUST-000008,4267.86,2025-12-21 23:14:03,debit_card,Home,1,23,"Singapore, SG",mobile,133.118.215.122,"Berlin, DE","Singapore, SG",1,385,23,2025-12-21 23:14:03
